SalePrice,YearBuilt,LotArea,TotalBsmtSF,1stFlrSF,GarageArea,MSZoning,LandContour,LandSlope,Street,BldgType,RoofStyle,Foundation,Electrical,BedroomAbvGr,GarageType,GarageCars,PavedDrive,SaleType,SaleCondition,HeatingQC,LotFrontage
268000,1970,15865,2217,2217,621,RL,Lvl,Mod,Pave,1Fam,Flat,PConc,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,95
149500,1953,12160,1505,1505,505,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,128
122900,1949,8064,672,672,576,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,60
172500,1978,11184,918,918,440,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,70
154500,1963,8414,1059,1068,264,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,70
165000,1954,13284,1383,1383,354,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,1,Y,WD,Normal,TA,NA
118858,1979,7018,0,1535,400,RL,Bnk,Gtl,Pave,Duplex,Gable,Slab,SBrkr,4,Attchd,2,Y,WD,Alloca,TA,64
140000,1963,7056,780,983,483,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,71
106500,1936,8765,951,951,327,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,1,Y,WD,Abnorml,Ex,50
142953,1979,7018,0,1120,528,RL,Lvl,Gtl,Pave,Duplex,Gable,Slab,SBrkr,6,Detchd,2,Y,WD,Alloca,TA,64
611657,2009,12919,2330,2364,820,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,2,Attchd,3,Y,New,Partial,Ex,100
135000,1961,6993,912,1236,288,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,65
110000,1971,7340,858,858,684,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,TA,NA
153000,1957,8712,992,1306,756,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,TA,64
180000,2003,7875,783,807,393,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,63
240000,2006,14859,1670,1670,690,RL,HLS,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,50
125500,1967,6173,876,902,288,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,NA
128000,1954,9920,1056,1063,280,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,80
255000,2006,13501,1623,1636,865,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,116
250000,1936,11500,1017,1020,180,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Gd,86
131000,1983,8885,864,902,484,RL,Low,Mod,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,TA,NA
174000,2005,12589,742,742,390,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,149
154300,1960,11600,1105,1105,480,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,FuseA,5,Detchd,2,Y,WD,Normal,TA,80
143500,1977,9286,1268,1268,252,RL,Lvl,Mod,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,1,Y,WD,Normal,TA,NA
88000,1925,6120,768,1015,450,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,Y,WD,Abnorml,TA,51
145000,1949,6270,1001,1001,871,RH,HLS,Gtl,Pave,Duplex,Gable,CBlock,FuseA,4,2Types,3,Y,WD,Normal,TA,82
173733,2009,3000,612,612,528,FV,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Detchd,2,Y,New,Partial,Ex,30
75000,1970,2001,546,546,286,RM,Lvl,Gtl,Pave,Twnhs,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Fa,21
35311,1949,9000,480,480,308,C (all),Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,1,Detchd,1,Y,WD,Abnorml,TA,50
135000,1956,17140,1134,1229,284,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,3,Attchd,1,Y,WD,Normal,Ex,NA
238000,1991,13125,1104,912,833,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,Attchd,3,Y,WD,Normal,Ex,103
176500,1958,11029,1184,1414,601,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,87
201000,1994,8462,928,936,471,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,70
145900,1900,8777,1272,1272,0,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,4,NA,0,N,WD,Normal,Gd,67
169990,2005,10237,1316,1316,397,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,65
193000,1993,8012,1604,1617,533,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,50
207500,1980,10240,1686,1686,612,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,79
175000,1977,15611,1126,1126,540,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Abnorml,TA,NA
285000,2003,11999,1181,1234,656,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,BuiltIn,3,Y,WD,Normal,Ex,93
176000,1968,9900,832,1098,486,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,Gd,NA
236500,2001,11838,1753,1788,522,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
222000,1997,13006,964,993,642,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,BuiltIn,2,Y,WD,Normal,Gd,NA
201000,2007,8925,1466,1466,610,RL,HLS,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,73
117500,1965,9100,925,925,429,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,Ex,70
320000,2006,11670,1905,1905,788,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,84
190000,2004,8487,1500,1500,570,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,63
242000,1960,27650,585,2069,505,RL,HLS,Mod,Pave,1Fam,Flat,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,313
79900,1926,5825,600,747,528,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,1,Detchd,2,Y,WD,Normal,Gd,52
184900,2003,10083,1176,1200,555,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,67
253000,2005,9675,1113,1113,689,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,75
239799,2006,8760,1391,1391,868,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,73
244400,1940,24090,1032,1207,349,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,1,Y,COD,Normal,Ex,NA
150900,1976,12640,1728,1728,574,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,55
214000,1999,8755,992,1022,390,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,2,Y,WD,Normal,Ex,NA
150000,1977,7711,1440,1440,0,RL,Lvl,Gtl,Pave,Duplex,Gable,PConc,SBrkr,4,NA,0,N,Oth,Abnorml,TA,42
143000,1967,25000,1632,1632,576,RL,Low,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,4,Attchd,2,P,WD,Normal,TA,100
137500,1958,14375,819,1344,525,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,3,Basment,2,Y,COD,Abnorml,Gd,NA
124900,1890,8820,1088,1188,456,RM,Lvl,Gtl,Pave,1Fam,Hip,BrkTil,SBrkr,2,Detchd,2,Y,WD,Normal,TA,98
143000,1959,8163,1144,1144,796,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,70
270000,2002,14536,1616,1629,808,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,85
192500,2002,14006,936,936,474,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,65
197500,1972,9360,1161,1381,676,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,78
129000,1950,7200,864,864,720,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,Gd,60
119900,1965,7800,828,965,300,RH,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,1,Y,WD,Abnorml,Gd,60
133900,1972,7200,768,768,396,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,Gd,60
172000,1969,11075,784,1168,530,RL,Lvl,Mod,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,NA
127500,1975,9400,945,980,0,RL,Lvl,Gtl,Pave,Duplex,Flat,CBlock,SBrkr,4,NA,0,Y,WD,AdjLand,TA,35
145000,1946,7136,979,979,492,RH,HLS,Gtl,Pave,Duplex,Gable,CBlock,FuseF,4,Attchd,2,Y,WD,Normal,TA,82
124000,1980,1300,561,561,462,RM,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,TA,24
132000,1962,7420,1057,1057,576,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,70
185000,2003,8450,1337,1337,531,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,65
155000,1999,2572,696,696,484,FV,Lvl,Gtl,Pave,Twnhs,Hip,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,24
116500,1958,7207,858,858,0,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,NA,0,Y,WD,Normal,Gd,50
272000,1977,12227,1330,1542,619,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,NA
155000,1976,2308,804,804,440,RL,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,24
239000,2007,11923,1800,1800,702,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,122
214900,2002,11316,817,824,510,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,BuiltIn,2,Y,WD,Normal,Ex,80
178900,2005,10237,783,783,393,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,65
160000,1940,9600,728,976,256,RL,HLS,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,1,Y,WD,Normal,Ex,130
135000,1955,7390,1098,1098,260,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,NA
37900,1910,5925,600,600,0,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,NA,0,Y,WD,Abnorml,Fa,50
140000,1958,10382,588,1095,264,RL,Lvl,Gtl,Pave,2fmCon,Hip,CBlock,SBrkr,2,Attchd,1,Y,ConLD,Normal,TA,75
135000,1949,10800,720,720,0,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,4,NA,0,Y,WD,Abnorml,TA,60
173000,2003,2268,764,764,474,RL,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,2,BuiltIn,2,Y,WD,Normal,Ex,36
99500,1979,7892,918,918,264,RL,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,2,Attchd,1,Y,WD,Normal,TA,55
182000,2007,11639,1428,1428,480,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,95
167500,1910,11414,728,1136,532,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,2,Y,WD,Normal,TA,60
165000,2000,2651,673,673,490,FV,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,NA
85500,1923,5900,440,869,0,RL,Bnk,Gtl,Pave,1Fam,Gable,PConc,FuseA,2,NA,0,Y,WD,Normal,TA,51
199900,2006,4274,1241,1241,569,FV,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,1,Attchd,2,Y,New,Partial,Ex,35
110000,1954,9450,894,894,400,RL,Bnk,Mod,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Abnorml,Ex,68
139000,1963,8816,1121,1121,480,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,TA,80
178400,1961,12122,944,999,588,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,NA
336000,1998,12203,1225,1276,676,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,Attchd,3,Y,WD,Normal,Ex,98
159895,2007,3182,1266,1266,388,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,43
255900,2002,11250,1128,1149,779,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,NA
126000,1977,10125,0,1302,539,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,4,Attchd,2,Y,COD,Normal,TA,75
125000,1950,10880,1164,1164,240,RL,Lvl,Gtl,Pave,2fmCon,Gable,CBlock,SBrkr,3,Detchd,1,Y,ConLD,Normal,TA,68
117000,1910,5310,485,1001,255,RM,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Attchd,1,Y,WD,Normal,Gd,59
395192,2009,10159,1930,1940,606,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,83
195000,1976,12046,848,1118,551,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,NA
197000,2006,8125,770,778,614,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,65
348000,1997,9452,1396,1407,870,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,82
168000,1882,17671,916,916,424,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,Attchd,2,P,WD,Normal,Gd,121
187000,1964,9760,822,1020,440,RL,Lvl,Mod,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,80
173900,2005,8846,750,750,564,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,68
337500,2006,12456,1700,1718,786,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,96
121600,1946,4712,747,774,305,RL,Lvl,Mod,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,1,Y,WD,Abnorml,TA,51
136500,1961,10659,1050,1050,368,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,COD,Normal,TA,NA
185000,1970,11717,1442,1442,615,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,TA,NA
91000,1922,9786,1007,1077,210,RM,Lvl,Gtl,Pave,1Fam,Hip,BrkTil,SBrkr,3,Detchd,1,P,WD,Normal,Fa,60
206000,2006,6762,1187,1208,632,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,64
82000,1952,10206,0,944,528,RL,Lvl,Gtl,Pave,1Fam,Flat,Slab,FuseF,2,Detchd,2,Y,WD,Normal,Fa,74
86000,1920,5400,691,691,216,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,FuseA,2,Detchd,1,N,WD,Abnorml,Ex,60
232000,2006,11957,1574,1574,824,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,75
136905,1976,11500,1680,1680,528,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,4,Detchd,2,Y,WD,Normal,Fa,NA
181000,2005,3182,1346,1504,457,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,1,Attchd,2,Y,WD,Normal,Ex,43
149900,1977,8385,985,985,328,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,65
163500,1970,12155,1657,1657,484,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,NA
88000,1970,2217,546,546,286,RM,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,21
240000,2004,12118,1710,1710,550,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,43
102000,1926,6000,1008,1008,0,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,NA,0,P,WD,Normal,Ex,60
135000,1948,21286,720,720,312,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,1,Y,WD,Normal,TA,115
100000,1965,9825,0,1664,0,RL,Lvl,Gtl,Pave,Duplex,Hip,CBlock,SBrkr,4,NA,0,Y,WD,Normal,TA,75
165000,1923,10592,602,900,180,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Detchd,1,Y,WD,Normal,TA,55
85000,1910,7200,1022,1022,280,RM,Lvl,Gtl,Pave,1Fam,Hip,BrkTil,SBrkr,2,Detchd,1,Y,WD,Normal,TA,60
119200,1948,11664,1082,1082,240,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,TA,60
227000,2001,8400,810,810,528,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,70
203000,1996,11883,1504,1504,478,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,73
187500,1984,5814,1220,1360,565,RL,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,1,Attchd,2,Y,COD,Abnorml,Gd,NA
160000,1991,10784,384,802,402,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,NA
213490,2005,3013,1362,1506,440,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,43
176000,2005,7024,1132,1132,451,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,60
194000,2006,7406,1199,1220,632,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,New,Partial,Ex,64
87000,1930,9439,912,912,160,RM,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,2,Detchd,1,Y,WD,Normal,Gd,52
191000,2005,3182,1346,1504,437,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,43
287000,1976,15498,1565,2898,665,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Attchd,2,Y,COD,Abnorml,TA,NA
112500,1972,7700,882,882,461,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,70
167500,1960,9300,1268,1264,461,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,73
293077,2007,9520,1638,1646,800,RL,HLS,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,71
105000,1941,9492,768,968,240,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,79
118000,1972,1680,672,672,264,RM,Lvl,Gtl,Pave,Twnhs,Gable,CBlock,SBrkr,3,Detchd,1,Y,WD,Normal,Gd,21
160000,1916,7082,686,948,0,RH,Lvl,Gtl,Pave,2fmCon,Gable,PConc,SBrkr,5,NA,0,N,WD,Normal,Gd,NA
197000,1920,15863,824,1687,672,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,5,Basment,2,Y,WD,Normal,Ex,102
310000,1993,14541,1338,1352,796,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,5,Attchd,3,Y,WD,Abnorml,Ex,NA
230000,2002,8125,1654,1654,900,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,NA
119750,1938,6305,920,954,240,RL,Bnk,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Basment,1,Y,WD,Normal,Ex,50
84000,1957,11500,0,845,290,RL,Lvl,Gtl,Pave,1Fam,Gable,Slab,SBrkr,3,Detchd,1,N,WD,Normal,Ex,NA
315500,2007,12898,1620,1620,912,RL,HLS,Gtl,Pave,1Fam,Hip,PConc,SBrkr,2,Attchd,3,Y,WD,Normal,Ex,89
287000,2001,9240,1055,1055,905,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,2,Y,WD,Normal,Ex,NA
97000,1970,1533,546,798,0,RM,Lvl,Gtl,Pave,Twnhs,Gable,CBlock,SBrkr,3,NA,0,Y,WD,Normal,TA,21
80000,1970,1477,630,630,286,RM,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,1,Attchd,1,Y,WD,Normal,TA,21
155000,1957,13125,1134,1803,484,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,88
173000,1966,9130,800,800,484,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,Gd,NA
196000,2005,5381,1306,1306,624,RL,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,1,Attchd,2,Y,WD,Normal,Ex,34
262280,1990,11839,1475,1532,514,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,86
278000,1981,9600,2524,2524,542,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,Attchd,2,Y,WD,Normal,TA,80
139600,1955,13680,0,1733,452,RL,Lvl,Gtl,Pave,1Fam,Hip,Slab,FuseA,4,Attchd,2,Y,WD,Normal,Ex,NA
556581,2005,16056,1992,1992,716,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,BuiltIn,3,Y,New,Partial,Ex,85
145000,1994,9245,990,990,672,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,57
115000,1960,21750,0,1771,336,RL,Lvl,Gtl,Pave,1Fam,Hip,Slab,SBrkr,3,Attchd,2,Y,WD,Normal,TA,100
84900,1946,11100,0,930,308,RL,Low,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Abnorml,Ex,60
176485,2007,8993,1302,1302,436,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,73
200141,2007,11175,1316,1316,440,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,103
165000,1964,9500,816,1127,540,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,100
144500,1957,8562,1216,1526,364,RL,Lvl,Mod,Pave,1Fam,Hip,CBlock,FuseA,4,Basment,1,Y,WD,Normal,Ex,68
255000,2002,11367,1065,1091,586,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,90
180000,1976,11361,1193,1523,478,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,COD,Abnorml,TA,104
185850,2005,7052,1364,1364,484,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,43
248000,1994,29959,973,979,467,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,2,Y,WD,Normal,Ex,NA
335000,2008,11308,1104,1130,836,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,96
220000,1932,11275,854,1096,432,RL,HLS,Mod,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,NA
213500,2001,4920,1338,1338,582,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,41
81000,1935,18000,894,894,1248,C (all),Low,Gtl,Grvl,1Fam,Gable,CBlock,SBrkr,2,Detchd,3,Y,ConLD,Normal,TA,120
90000,1900,13600,662,1422,560,RM,Lvl,Gtl,Pave,2fmCon,Gable,BrkTil,SBrkr,5,Detchd,2,Y,WD,Normal,TA,85
110500,1925,6000,1103,1103,440,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,2,Y,WD,Normal,Gd,50
154000,1966,11000,1154,1154,480,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
328000,1996,14000,1306,1306,533,RL,Lvl,Mod,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,80
